"130,135,58"
"127,133,57"
"124,131,56"
"126,133,58"
"127,134,59"
"126,134,58"
"128,136,60"
"128,136,61"
"127,135,61"
"125,132,58"
"123,131,56"
"124,133,57"
"119,125,51"
"119,124,51"
"122,129,53"
"125,131,55"
"123,129,54"
"121,127,53"
"117,123,52"
"119,125,53"
"124,129,55"
"125,130,55"
"124,130,55"
"123,130,56"
"125,132,58"
"125,132,58"
"127,135,60"
"127,137,61"
"128,137,63"
"125,134,61"
"123,131,57"
"120,127,55"
"116,125,54"
"116,124,52"
"115,122,51"
"119,127,54"
"123,131,56"
"119,126,53"
"112,119,50"
"117,124,53"
"118,125,53"
"116,123,52"
"117,123,52"
"119,127,53"
"122,130,56"
"123,130,57"
"121,129,57"
"125,133,59"
"126,135,61"
"127,137,62"
"126,136,62"
"123,131,58"
"118,126,55"
"117,126,55"
"114,123,53"
"116,124,53"
"114,122,51"
"116,124,52"
"115,123,52"
"115,123,52"
"114,122,52"
"113,121,52"
"112,119,50"
"114,122,51"
"115,123,52"
"120,129,56"
"121,130,57"
"120,129,57"
"123,132,59"
"126,136,62"
"126,136,62"
"126,136,62"
"124,133,59"
"120,130,57"
"115,125,54"
"124,135,58"
"124,134,57"
"122,132,55"
"121,131,55"
"118,127,54"
"115,124,53"
"115,123,53"
"113,121,52"
"114,122,52"
"118,127,55"
"118,126,56"
"125,134,61"
"124,133,60"
"120,129,58"
"123,132,60"
"127,137,63"
"127,137,63"
"127,137,62"
"126,135,61"
"123,132,59"
"119,128,56"
"124,135,57"
"122,132,55"
"121,131,54"
"122,132,55"
"122,132,56"
"120,129,56"
"121,130,56"
"118,126,55"
"114,124,53"
"119,129,57"
"119,128,58"
"127,136,63"
"128,138,64"
"127,137,63"
"126,135,62"
"125,135,62"
"125,135,62"
"127,137,63"
"128,137,62"
"127,136,61"
"124,133,59"
"124,135,57"
"124,134,57"
"123,134,57"
"119,130,55"
"120,130,54"
"120,129,55"
"119,129,56"
"119,128,56"
"119,129,57"
"123,133,60"
"121,129,59"
"129,138,65"
"130,139,67"
"132,141,68"
"128,138,64"
"124,133,61"
"125,134,62"
"126,136,62"
"128,137,62"
"130,140,63"
"128,138,62"
"124,135,57"
"126,137,58"
"128,139,58"
"125,135,56"
"123,133,55"
"118,127,53"
"117,125,54"
"116,125,55"
"118,129,57"
"120,130,59"
"122,132,60"
"129,138,65"
"130,140,67"
"130,140,67"
"129,139,64"
"127,136,62"
"127,137,63"
"127,136,63"
"126,135,61"
"127,137,62"
"130,139,63"
"125,136,59"
"125,135,56"
"126,135,53"
"123,132,51"
"120,128,53"
"117,125,53"
"115,123,53"
"111,119,52"
"117,127,57"
"120,130,59"
"122,132,60"
"128,138,64"
"128,138,65"
"127,137,64"
"126,135,62"
"126,135,61"
